AÑO,PERSONA,TIPO DE SERVICIO,NOMBRE DE LA TAREA,MODALIDAD,COMPLEJIDAD
2023,ID_4852,SERV_4,TAREA_4.1,PRESENCIAL,MEDIANA
2023,ID_4347,SERV_4,TAREA_4.1,PRESENCIAL,MEDIANA
2023,ID_4702,SERV_4,TAREA_4.1,PRESENCIAL,MEDIANA
2023,ID_4543,SERV_4,TAREA_4.1,PRESENCIAL,MEDIANA
2023,ID_3648,SERV_4,TAREA_4.1,PRESENCIAL,MEDIANA
2023,ID_3649,SERV_4,TAREA_4.1,PRESENCIAL,MEDIANA
2023,ID_1497,SERV_4,TAREA_4.1,PRESENCIAL,MEDIANA
2023,ID_4086,SERV_4,TAREA_4.1,PRESENCIAL,MEDIANA
2023,ID_3646,SERV_4,TAREA_4.1,PRESENCIAL,MEDIANA
2023,ID_4863,SERV_4,TAREA_4.1,PRESENCIAL,MEDIANA
2023,ID_4836,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2023,ID_3698,SERV_2,TAREA_2.1,VIRTUAL,MEDIANA
2023,ID_4082,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2023,ID_4082,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2023,ID_3678,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2023,ID_3678,SERV_2,TAREA_2.1,VIRTUAL,MEDIANA
2023,ID_890,SERV_2,TAREA_2.1,VIRTUAL,MEDIANA
2023,ID_4586,SERV_2,TAREA_2.1,VIRTUAL,MEDIANA
2023,ID_4864,SERV_2,TAREA_2.1,VIRTUAL,MEDIANA
2023,ID_3656,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2023,ID_3656,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2023,ID_355,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2023,ID_355,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2023,ID_355,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2023,ID_355,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2023,ID_4852,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2023,ID_4852,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2023,ID_4865,SERV_2,TAREA_2.1,VIRTUAL,MEDIANA
2023,ID_343,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2023,ID_343,SERV_2,TAREA_2.1,VIRTUAL,MEDIANA
2023,ID_4347,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2023,ID_4347,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2023,ID_4347,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2023,ID_4347,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2023,ID_336,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2023,ID_336,SERV_2,TAREA_2.1,VIRTUAL,MEDIANA
2023,ID_970,SERV_2,TAREA_2.1,VIRTUAL,MEDIANA
2023,ID_4866,SERV_2,TAREA_2.1,VIRTUAL,MEDIANA
2023,ID_4853,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2023,ID_4853,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2023,ID_4702,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2023,ID_4702,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2023,ID_4702,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2023,ID_4702,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2023,ID_4543,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2023,ID_4543,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2023,ID_4543,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2023,ID_332,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2023,ID_4867,SERV_2,TAREA_2.1,VIRTUAL,MEDIANA
2023,ID_3089,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2023,ID_4868,SERV_2,TAREA_2.1,VIRTUAL,MEDIANA
2023,ID_4869,SERV_2,TAREA_2.1,VIRTUAL,MEDIANA
2023,ID_4870,SERV_2,TAREA_2.1,VIRTUAL,MEDIANA
2023,ID_3648,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2023,ID_4871,SERV_2,TAREA_2.1,VIRTUAL,MEDIANA
2023,ID_4872,SERV_2,TAREA_2.1,VIRTUAL,MEDIANA
2023,ID_4091,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2023,ID_931,SERV_2,TAREA_2.1,VIRTUAL,MEDIANA
2023,ID_2461,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2023,ID_4873,SERV_2,TAREA_2.1,VIRTUAL,MEDIANA
2023,ID_4696,SERV_2,TAREA_2.1,VIRTUAL,MEDIANA
2023,ID_3649,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2023,ID_3649,SERV_2,TAREA_2.1,VIRTUAL,MEDIANA
2023,ID_1497,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2023,ID_1497,SERV_2,TAREA_2.1,VIRTUAL,MEDIANA
2023,ID_450,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2023,ID_3646,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2023,ID_3646,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2023,ID_4258,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2023,ID_904,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2023,ID_1088,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2023,ID_3655,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2023,ID_355,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2023,ID_4852,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2023,ID_4865,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2023,ID_4347,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2023,ID_4866,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2023,ID_4702,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2023,ID_4874,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2023,ID_4868,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2023,ID_4869,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2023,ID_4870,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2023,ID_4875,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2023,ID_4872,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2023,ID_3600,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2023,ID_4873,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2023,ID_4876,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2023,ID_811,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2023,ID_3649,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2023,ID_1497,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2023,ID_1165,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2023,ID_3054,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2023,ID_632,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_17,SERV_3,TAREA_3.1,PRESENCIAL,MEDIANA
2024,ID_4853,SERV_4,TAREA_4.1,PRESENCIAL,MEDIANA
2024,ID_4877,SERV_4,TAREA_4.1,PRESENCIAL,MEDIANA
2024,ID_355,SERV_4,TAREA_4.1,PRESENCIAL,MEDIANA
2024,ID_4878,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4879,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4775,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4553,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4702,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_3745,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_547,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4880,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_2461,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4881,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4096,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_836,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_963,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4635,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_326,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4882,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4883,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4884,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_1287,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4885,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4886,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4887,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_904,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4888,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_329,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4702,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4882,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_326,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4889,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4687,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_499,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4702,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4890,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4891,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4892,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4853,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_3707,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4893,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4852,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4696,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4894,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4895,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_447,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_3250,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_1287,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4881,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4882,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_2070,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_326,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4886,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_1287,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_547,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4885,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_326,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_1287,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4880,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4592,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_963,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4896,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4897,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4775,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4884,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_3745,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4892,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4593,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_547,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4898,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4899,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4096,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4888,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4900,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4853,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4901,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4484,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4902,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_2461,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4635,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_2461,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4887,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4096,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_3029,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4901,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4903,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_547,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4796,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4885,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4880,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_963,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4775,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4593,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4888,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4484,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4635,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_2461,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4887,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4096,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_3029,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4901,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4879,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4881,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4881,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4904,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4905,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_2070,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4883,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_1287,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_326,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4592,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4702,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4896,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4897,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4553,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4884,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4892,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_547,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4898,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4899,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4096,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4853,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4901,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_4902,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_2461,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2024,ID_3663,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_3649,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_3648,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_3646,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4085,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4083,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4087,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_3675,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_3655,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_3656,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4086,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4084,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4082,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_3165,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4088,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4462,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4462,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4462,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_3675,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4088,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_3165,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4082,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_3646,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_3648,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_3656,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_3649,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4083,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_3663,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4084,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4087,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_3655,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4085,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4086,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_3675,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4088,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_3165,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4082,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_3646,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_3648,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_3656,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_3649,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4083,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_3663,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4084,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4087,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_3655,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4085,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4086,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_3675,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4088,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_3165,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4082,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_3646,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_3648,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_3656,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_3649,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4083,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_3663,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4084,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4087,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_3655,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4085,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4086,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4891,SERV_1,TAREA_1.1,PRESENCIAL,BAJA
2024,ID_4696,SERV_1,TAREA_1.1,PRESENCIAL,BAJA
2024,ID_4890,SERV_1,TAREA_1.1,PRESENCIAL,BAJA
2024,ID_4796,SERV_1,TAREA_1.1,PRESENCIAL,BAJA
2024,ID_4852,SERV_1,TAREA_1.1,PRESENCIAL,BAJA
2024,ID_4892,SERV_1,TAREA_1.1,PRESENCIAL,BAJA
2024,ID_447,SERV_1,TAREA_1.1,PRESENCIAL,BAJA
2024,ID_4853,SERV_1,TAREA_1.1,PRESENCIAL,BAJA
2024,ID_1126,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_452,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_329,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_501,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4906,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4907,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4853,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_355,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_270,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4908,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_361,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4459,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_501,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4906,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4907,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4853,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_355,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_270,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4908,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_361,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4459,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_452,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_1126,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_329,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4909,SERV_4,TAREA_4.1,PRESENCIAL,MEDIANA
2024,ID_4909,SERV_4,TAREA_4.1,PRESENCIAL,MEDIANA
2024,ID_4661,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4910,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_3173,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4702,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4776,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4599,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_3189,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_355,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4543,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_1497,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_443,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4783,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_982,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4836,SERV_4,TAREA_4.1,VIRTUAL,MEDIANA
2024,ID_4459,SERV_4,TAREA_4.1,VIRTUAL,MEDIANA
2024,ID_4911,SERV_4,TAREA_4.1,VIRTUAL,MEDIANA
2024,ID_4912,SERV_4,TAREA_4.1,PRESENCIAL,MEDIANA
2024,ID_4913,SERV_4,TAREA_4.1,PRESENCIAL,MEDIANA
2024,ID_4914,SERV_4,TAREA_4.1,PRESENCIAL,MEDIANA
2024,ID_4915,SERV_4,TAREA_4.1,PRESENCIAL,MEDIANA
2024,ID_4916,SERV_4,TAREA_4.1,PRESENCIAL,MEDIANA
2024,ID_4917,SERV_4,TAREA_4.1,PRESENCIAL,MEDIANA
2024,ID_4918,SERV_4,TAREA_4.1,PRESENCIAL,MEDIANA
2024,ID_4580,SERV_4,TAREA_4.1,PRESENCIAL,MEDIANA
2024,ID_4577,SERV_4,TAREA_4.1,PRESENCIAL,MEDIANA
2024,ID_4919,SERV_4,TAREA_4.1,PRESENCIAL,MEDIANA
2024,ID_4920,SERV_4,TAREA_4.1,PRESENCIAL,MEDIANA
2024,ID_4583,SERV_4,TAREA_4.1,PRESENCIAL,MEDIANA
2024,ID_4584,SERV_4,TAREA_4.1,PRESENCIAL,MEDIANA
2024,ID_3791,SERV_4,TAREA_4.1,PRESENCIAL,MEDIANA
2024,ID_4374,SERV_4,TAREA_4.1,PRESENCIAL,MEDIANA
2024,ID_4037,SERV_4,TAREA_4.1,PRESENCIAL,MEDIANA
2024,ID_4921,SERV_4,TAREA_4.1,PRESENCIAL,MEDIANA
2024,ID_3675,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4088,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_3165,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4082,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_3646,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_3648,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_3656,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_3649,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4083,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_3663,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
2024,ID_4084,SERV_2,TAREA_2.1,PRESENCIAL,MEDIANA
